date,bpm,location,calendar_event,people,mood,period,zone,sighes,laughs,speech,notes,photo
12/7/2012 12:55,17.86111111,Work,Meeting,Clients,,Afternoon,Elevated,1,0,1,,
12/7/2012 13:00,17.58333333,Work,Meeting,Clients,#A41D21-3,Afternoon,Elevated,1,0,0,,
12/7/2012 13:05,18.08333333,Work,Meeting,Clients,,Afternoon,Elevated,0,0,0,,
12/7/2012 13:10,18.63888889,Work,Meeting,Clients,,Afternoon,Elevated,2,0,0,,
12/7/2012 13:15,17.77777778,Work,Meeting,Clients,,Afternoon,Elevated,0,0,0,,
12/7/2012 13:20,16.57142857,Work,Meeting,Clients,,Afternoon,Normal,1,0,0,,
12/7/2012 13:25,14.86111111,Work,Lunch,Alone,,Afternoon,Normal,0,0,0,,
12/7/2012 13:30,13.52380952,Work,Lunch,Alone,#8CC63E-2,Afternoon,Normal,0,0,3,,
12/7/2012 13:35,13,Work,Lunch,Alone,,Afternoon,Normal,1,3,1,,
12/7/2012 13:40,13,Work,Lunch,Alone,,Afternoon,Normal,1,4,5,,
12/7/2012 13:45,14,Work,Lunch,Alone,,Afternoon,Normal,0,3,4,,
12/7/2012 13:50,14,Work,Lunch,Alone,,Afternoon,Normal,0,4,3,,
12/7/2012 13:55,14.04761905,Work,Lunch,Alone,,Afternoon,Normal,0,3,2,,
12/7/2012 14:00,13.33333333,Work,Computer,Alone,,Afternoon,Normal,1,1,0,,
12/7/2012 14:05,13.52380952,Work,Computer,Alone,,Afternoon,Normal,0,0,0,,
12/7/2012 14:10,13.66666667,Work,Computer,Alone,,Afternoon,Normal,3,0,1,,
12/7/2012 14:15,14.23809524,Work,Computer,Alone,,Afternoon,Normal,3,0,1,,
12/7/2012 14:20,14.85714286,Work,Computer,Alone,,Afternoon,Normal,1,0,1,,
12/7/2012 14:25,16.93253968,Work,Computer,Alone,,Afternoon,Normal,2,0,1,,
12/7/2012 14:30,17.35714286,Work,Computer,Alone,,Afternoon,Normal,3,0,1,,
12/7/2012 14:35,18.27777778,Work,Computer,Alone,,Afternoon,Elevated,2,0,0,,
12/7/2012 14:40,18.22222222,Work,Computer,Alone,,Afternoon,Elevated,2,0,0,,
12/7/2012 14:45,19.08333333,Work,Computer,Alone,#BAD76C-4,Afternoon,Elevated,1,0,0,,
12/7/2012 14:50,18.72222222,Work,Call,Clients,,Afternoon,Elevated,0,0,0,,
12/7/2012 14:55,17.86111111,Work,Call,Clients,,Afternoon,Elevated,1,0,0,,
12/7/2012 15:00,17.19444444,Work,Call,Clients,,Afternoon,Normal,0,0,1,,
12/7/2012 15:05,17.83333333,Work,Call,Clients,,Afternoon,Elevated,1,0,0,,
12/7/2012 15:10,17.55555556,Work,Call,Clients,,Afternoon,Elevated,0,0,2,,
12/7/2012 15:15,18.5,Work,Call,Clients,,Afternoon,Elevated,0,0,2,,
12/7/2012 15:20,17.61111111,Work,Call,Clients,,Afternoon,Elevated,1,0,5,,
12/7/2012 15:25,18.86111111,Work,Call,Clients,,Afternoon,Elevated,0,0,1,,
12/7/2012 15:30,18.80555556,Work,Call,Clients,,Afternoon,Elevated,1,0,1,,
12/7/2012 15:35,18.91666667,Work,Call,Clients,,Afternoon,Elevated,0,0,0,,
12/7/2012 15:40,18.77777778,Work,Call,Clients,#EF4445-1,Afternoon,Elevated,2,0,1,,
12/7/2012 15:45,18.58333333,Work,Call,Clients,,Afternoon,Elevated,0,0,1,,
12/7/2012 15:50,19.75,Work,Call,Clients,#F79635-1,Afternoon,Elevated,3,0,1,,
12/7/2012 15:55,19.52777778,Work,Call,Clients,,Afternoon,Elevated,3,0,1,,
12/7/2012 16:00,18.94444444,Work,Call,Clients,,Afternoon,Elevated,0,0,1,,
12/7/2012 16:05,16.5952381,Work,Call,Clients,,Afternoon,Normal,1,0,1,,
12/7/2012 16:10,15.25396825,Work,Call,Clients,,Afternoon,Normal,3,0,1,,
12/7/2012 16:15,14.42857143,Work,Call,Clients,,Afternoon,Normal,0,0,0,,
12/7/2012 16:20,14.85714286,Work,Computer,Co-workers,,Afternoon,Normal,3,0,1,,
12/7/2012 16:25,14.71428571,Work,Computer,Co-workers,#BAD76C-1,Afternoon,Normal,2,0,1,,
12/7/2012 16:30,14.38095238,Work,Computer,Co-workers,,Afternoon,Normal,3,0,1,,
12/7/2012 16:35,14.19047619,Work,Computer,Co-workers,,Afternoon,Normal,1,0,1,,
12/7/2012 16:40,14.42857143,Work,Computer,Co-workers,,Afternoon,Normal,1,0,2,,
12/7/2012 16:45,14.38095238,Work,Computer,Co-workers,,Afternoon,Normal,0,1,2,,
12/7/2012 16:50,14.0952381,Work,Computer,Co-workers,,Afternoon,Normal,0,0,4,,
12/7/2012 16:55,13.61904762,Work,Computer,Co-workers,#F79635-2,Afternoon,Normal,0,0,2,,
12/7/2012 17:00,14.23809524,Work,Computer,Co-workers,,Evening,Normal,0,1,3,,
12/7/2012 17:05,14.66666667,Work,Computer,Co-workers,,Evening,Normal,0,1,2,,
12/7/2012 17:10,15.0952381,Work,Computer,Co-workers,,Evening,Normal,0,2,3,,
12/7/2012 17:15,14.76190476,Work,Computer,Co-workers,,Evening,Normal,0,1,2,,
12/7/2012 17:20,15.14285714,Work,Computer,Co-workers,,Evening,Normal,0,0,2,,
12/7/2012 17:25,14.61904762,Work,Computer,Co-workers,,Evening,Normal,0,1,0,,
12/7/2012 17:30,14.14285714,Work,Computer,Co-workers,,Evening,Normal,0,0,1,,
12/7/2012 17:35,13.47619048,Work,Computer,Co-workers,,Evening,Normal,0,2,3,,
12/7/2012 17:40,13.42857143,Work,Computer,Co-workers,,Evening,Normal,0,2,1,,
12/7/2012 17:45,14.33333333,Work,Computer,Co-workers,,Evening,Normal,0,1,2,,
12/7/2012 17:50,14.95238095,Work,Computer,Co-workers,#F79635-3,Evening,Normal,0,1,4,,
12/7/2012 17:55,15,Work,Computer,Co-workers,,Evening,Normal,0,2,2,,
12/7/2012 18:00,14.9047619,Work,Computer,Co-workers,,Evening,Normal,0,2,2,,
12/7/2012 18:05,14.85714286,Work,Computer,Co-workers,,Evening,Normal,0,0,3,,
12/7/2012 18:10,14.66666667,Work,Computer,Co-workers,,Evening,Normal,0,2,2,,
12/7/2012 18:15,15.58730159,Gym,Workout,Alone,,Evening,Normal,0,2,3,,
12/7/2012 18:20,16.82539683,Gym,Workout,Alone,#FAED23-2,Evening,Normal,0,0,2,,
12/7/2012 18:25,18.86111111,Gym,Workout,Alone,,Evening,Elevated,0,1,4,,
12/7/2012 18:30,18.27777778,Gym,Workout,Alone,,Evening,Elevated,0,1,1,,
12/7/2012 18:35,18.5,Gym,Workout,Alone,,Evening,Elevated,0,1,4,,
12/7/2012 18:40,18.19444444,Gym,Workout,Alone,,Evening,Elevated,0,2,3,,
12/7/2012 18:45,18.41666667,Gym,Workout,Alone,,Evening,Elevated,0,0,1,,
12/7/2012 18:50,18,Gym,Workout,Alone,,Evening,Elevated,0,1,2,,
12/7/2012 18:55,17.77777778,Gym,Workout,Alone,,Evening,Elevated,0,1,4,,
12/7/2012 19:00,18.5,Gym,Workout,Alone,#F27273-1,Evening,Elevated,1,0,0,,http://www.aesthetic-muscle.com/wp-content/uploads/2012/11/barbell-bench-press-form.jpg
12/7/2012 19:05,17.88888889,Work,Call,Clients,,Evening,Elevated,0,1,1,,
12/7/2012 19:10,18.66666667,Work,Call,Clients,,Evening,Elevated,0,1,0,,
12/7/2012 19:15,18.86111111,Work,Call,Clients,,Evening,Elevated,1,1,1,,
12/7/2012 19:20,19.22222222,Work,Call,Clients,,Evening,Elevated,1,0,1,,
12/7/2012 19:25,19.02777778,Work,Call,Clients,,Evening,Elevated,1,1,0,,
12/7/2012 19:30,18.55555556,Work,Call,Clients,,Evening,Elevated,1,0,1,,
12/7/2012 19:35,18.16666667,Work,Call,Clients,,Evening,Elevated,0,1,0,,
12/7/2012 19:40,18.08333333,Work,Call,Clients,,Evening,Elevated,0,0,1,,
12/7/2012 19:45,18.05555556,Work,Call,Clients,,Evening,Elevated,1,0,0,,
12/7/2012 19:50,18.91666667,Work,Call,Clients,,Evening,Elevated,0,0,0,,
12/7/2012 19:55,19.13888889,Work,Computer,Co-workers,,Evening,Elevated,1,1,1,,
12/7/2012 20:00,19.55555556,Work,Computer,Co-workers,,Evening,Elevated,1,0,0,,
12/7/2012 20:05,17.90873016,Work,Computer,Co-workers,,Evening,Elevated,1,1,0,,
12/7/2012 20:10,16.29761905,Work,Computer,Co-workers,,Evening,Normal,0,1,1,,
12/7/2012 20:15,13.9047619,Work,Computer,Co-workers,,Evening,Normal,0,0,0,,
12/7/2012 20:20,13.71428571,Work,Computer,Co-workers,#BAD76C-1,Evening,Normal,1,0,0,,
12/7/2012 20:25,13.9047619,Work,Computer,Co-workers,,Evening,Normal,1,1,0,,
12/7/2012 20:30,14.52380952,Work,Computer,Co-workers,,Evening,Normal,0,1,1,,
12/7/2012 20:35,15.14285714,Work,Computer,Co-workers,,Evening,Normal,1,1,1,,
12/7/2012 20:40,14.9047619,Work,Computer,Co-workers,,Evening,Normal,1,1,1,,
12/7/2012 20:45,15.19047619,Work,Computer,Co-workers,,Evening,Normal,0,0,1,,
12/7/2012 20:50,14.33333333,Work,Computer,Co-workers,,Evening,Normal,0,1,1,,
12/7/2012 20:55,14.14285714,Work,Computer,Co-workers,#A41D21-3,Evening,Normal,1,1,0,,
12/7/2012 21:00,14.33333333,Work,Computer,Co-workers,,Evening,Normal,1,1,1,,
12/7/2012 21:05,15.47619048,Work,Computer,Co-workers,,Evening,Normal,0,0,0,,
12/7/2012 21:10,15.80952381,Work,Computer,Co-workers,,Evening,Normal,1,0,0,,
12/7/2012 21:15,15.9047619,Work,Computer,Co-workers,,Evening,Normal,1,1,0,,
12/7/2012 21:20,15.52380952,Home,Computer,Alone,,Evening,Normal,1,0,0,,
12/7/2012 21:25,15.28571429,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/7/2012 21:30,14.19047619,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/7/2012 21:35,14.38095238,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/7/2012 21:40,13.80952381,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/7/2012 21:45,13.76190476,Home,Computer,Alone,,Evening,Normal,0,0,1,,
12/7/2012 21:50,12.80952381,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/7/2012 21:55,13.80952381,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/7/2012 22:00,14.47619048,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/7/2012 22:05,13,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/7/2012 22:10,10.95238095,Home,Computer,Alone,,Evening,Normal,1,1,0,,
12/7/2012 22:15,8.80952381,Home,Bed,Alone,,Evening,Normal,0,1,0,,
12/7/2012 22:20,9.047619048,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/7/2012 22:25,8.476190476,Home,Bed,Alone,,Evening,Normal,1,1,1,,
12/7/2012 22:30,8.619047619,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/7/2012 22:35,8.333333333,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/7/2012 22:40,8.571428571,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/7/2012 22:45,8.952380952,Home,Bed,Alone,,Evening,Normal,0,0,1,,
12/7/2012 22:50,9.285714286,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/7/2012 22:55,9.619047619,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/7/2012 23:00,9.142857143,Home,Bed,Alone,,Evening,Normal,1,1,1,,
12/7/2012 23:05,9,Home,Bed,Alone,,Evening,Normal,1,0,0,,
12/7/2012 23:10,8,Home,Bed,Alone,,Evening,Normal,1,1,1,,
12/7/2012 23:15,8.380952381,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/7/2012 23:20,8.238095238,Home,Bed,Alone,,Evening,Normal,1,0,0,,
12/7/2012 23:25,8.238095238,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/7/2012 23:30,8.19047619,Home,Bed,Alone,,Evening,Normal,0,0,1,,
12/7/2012 23:35,8.428571429,Home,Bed,Alone,,Evening,Normal,0,1,1,,
12/7/2012 23:40,9.523809524,Home,Bed,Alone,,Evening,Normal,0,1,1,,
12/7/2012 23:45,8.904761905,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/7/2012 23:50,8.142857143,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/7/2012 23:55,7.761904762,Home,Bed,Alone,,Evening,Calm,1,0,1,,
12/8/2012 9:00,7.142857143,Home,Shower,Alone,,Morning,Calm,0,0,0,,
12/8/2012 9:05,7.642857143,Home,Shower,Alone,,Morning,Calm,1,0,0,,
12/8/2012 9:10,7.523809524,Home,Shower,Alone,,Morning,Calm,1,0,0,,
12/8/2012 9:15,9.952380952,Home,Breakfast,Alone,#8CC63E-2,Morning,Normal,1,0,0,,
12/8/2012 9:20,11.80952381,Home,Breakfast,Alone,,Morning,Normal,0,0,0,,
12/8/2012 9:25,13.95238095,Home,Breakfast,Alone,,Morning,Normal,1,0,0,,
12/8/2012 9:30,14.38095238,Home,Breakfast,Alone,,Morning,Normal,1,0,2,,
12/8/2012 9:35,14.71428571,Car,Driving,Alone,,Morning,Normal,0,0,0,,
12/8/2012 9:40,15.33333333,Car,Driving,Alone,,Morning,Normal,0,0,1,,
12/8/2012 9:45,14.61904762,Car,Driving,Alone,,Morning,Normal,1,0,2,,
12/8/2012 9:50,14.71428571,Car,Driving,Alone,,Morning,Normal,0,0,3,,
12/8/2012 9:55,14.57142857,Car,Driving,Alone,,Morning,Normal,1,0,0,,
12/8/2012 10:00,14.95238095,Work,Computer,Co-workers,,Morning,Normal,0,0,4,,
12/8/2012 10:05,14.52380952,Work,Computer,Co-workers,#FAED23-1,Morning,Normal,1,0,3,,
12/8/2012 10:10,14.80952381,Work,Computer,Co-workers,,Morning,Normal,1,0,3,,
12/8/2012 10:15,16.0952381,Work,Computer,Co-workers,,Morning,Normal,0,0,2,,
12/8/2012 10:20,16.66666667,Work,Computer,Co-workers,,Morning,Normal,0,0,2,,
12/8/2012 10:25,17.23809524,Work,Computer,Co-workers,,Morning,Normal,0,0,2,,
12/8/2012 10:30,17.0952381,Work,Computer,Co-workers,,Morning,Normal,0,0,0,,
12/8/2012 10:35,17.9047619,Work,Computer,Co-workers,,Morning,Elevated,0,0,3,,
12/8/2012 10:40,18,Work,Computer,Co-workers,,Morning,Elevated,0,0,2,,
12/8/2012 10:45,17.47619048,Work,Call,Boss,,Morning,Normal,1,0,2,,
12/8/2012 10:50,17.38095238,Work,Call,Boss,,Morning,Normal,2,0,0,,
12/8/2012 10:55,16.57142857,Work,Call,Boss,,Morning,Normal,0,0,1,,
12/8/2012 11:00,17.14285714,Work,Call,Boss,,Morning,Normal,0,0,0,,
12/8/2012 11:05,16.9047619,Work,Call,Boss,,Morning,Normal,1,0,1,,
12/8/2012 11:10,17.71428571,Work,Call,Boss,,Morning,Elevated,3,0,1,,
12/8/2012 11:15,17.28571429,Work,Call,Boss,,Morning,Normal,2,0,0,,
12/8/2012 11:20,17.23809524,Work,Call,Boss,,Morning,Normal,3,0,1,,
12/8/2012 11:25,16.9047619,Work,Call,Boss,#BAD76C-2,Morning,Normal,3,0,0,,
12/8/2012 11:30,16.9047619,Work,Call,Boss,,Morning,Normal,3,0,0,,
12/8/2012 11:35,16.80952381,Work,Call,Boss,,Morning,Normal,3,0,1,,
12/8/2012 11:40,17.38095238,Work,Call,Clients,#FAED23-3,Morning,Normal,1,0,1,,
12/8/2012 11:45,16.85714286,Work,Call,Clients,,Morning,Normal,1,0,1,,
12/8/2012 11:50,17.57142857,Work,Call,Clients,,Morning,Elevated,2,0,0,,
12/8/2012 11:55,17.23809524,Work,Call,Clients,,Morning,Normal,0,2,0,,
12/8/2012 12:00,16.52380952,Work,Call,Clients,,Afternoon,Normal,1,4,1,,
12/8/2012 12:05,15.47619048,Work,Call,Clients,,Afternoon,Normal,1,4,2,,
12/8/2012 12:10,13.71428571,Restaurant,Lunch,Co-workers,,Afternoon,Normal,0,4,2,,
12/8/2012 12:15,14.04761905,Restaurant,Lunch,Co-workers,,Afternoon,Normal,0,4,3,,
12/8/2012 12:20,14.04761905,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,5,1,,
12/8/2012 12:25,14.38095238,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,5,2,,
12/8/2012 12:30,14.85714286,Restaurant,Lunch,Co-workers,,Afternoon,Normal,0,5,0,,
12/8/2012 12:35,14.71428571,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,4,4,,
12/8/2012 12:40,15.33333333,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,1,2,,
12/8/2012 12:45,14.52380952,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,3,4,,
12/8/2012 12:50,14,Restaurant,Lunch,Co-workers,#F79635-3,Afternoon,Normal,0,3,0,,
12/8/2012 12:55,14.04761905,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,0,1,,
12/8/2012 13:00,13.85714286,Work,Computer,Alone,,Afternoon,Normal,1,0,0,,
12/8/2012 13:05,13.95238095,Work,Computer,Alone,,Afternoon,Normal,0,0,0,,
12/8/2012 13:10,13.19047619,Work,Computer,Alone,,Afternoon,Normal,2,0,0,,
12/8/2012 13:15,14.0952381,Work,Computer,Alone,,Afternoon,Normal,0,0,0,,
12/8/2012 13:20,13.71428571,Work,Computer,Alone,,Afternoon,Normal,1,0,0,,
12/8/2012 13:25,13.71428571,Work,Computer,Alone,#BAD76C-2,Afternoon,Normal,0,0,0,,
12/8/2012 13:30,13.57142857,Work,Computer,Alone,,Afternoon,Normal,0,0,3,,
12/8/2012 13:35,14.04761905,Work,Computer,Alone,,Afternoon,Normal,1,3,1,,
12/8/2012 13:40,14.66666667,Work,Computer,Alone,,Afternoon,Normal,1,4,5,,
12/8/2012 13:45,15.95238095,Work,Computer,Alone,,Afternoon,Normal,0,3,4,,
12/8/2012 13:50,16.85714286,Work,Computer,Alone,,Afternoon,Normal,0,4,3,,
12/8/2012 13:55,17.57142857,Work,Call,Boss,,Afternoon,Elevated,0,3,2,,
12/8/2012 14:00,17.52380952,Work,Call,Boss,,Afternoon,Elevated,1,1,0,,
12/8/2012 14:05,18,Work,Call,Boss,,Afternoon,Elevated,0,0,0,,
12/8/2012 14:10,17.61904762,Work,Call,Boss,,Afternoon,Elevated,3,0,1,,
12/8/2012 14:15,17.33333333,Work,Call,Boss,,Afternoon,Normal,3,0,1,,
12/8/2012 14:20,16.95238095,Work,Call,Boss,,Afternoon,Normal,1,0,1,,
12/8/2012 14:25,17.19047619,Work,Call,Boss,,Afternoon,Normal,2,0,1,,
12/8/2012 14:30,17.42857143,Work,Call,Boss,,Afternoon,Normal,3,0,1,,
12/8/2012 14:35,17.0952381,Work,Call,Boss,#F79635-1,Afternoon,Normal,2,0,0,,
12/8/2012 14:40,16.80952381,Work,Call,Boss,,Afternoon,Normal,2,0,0,,
12/8/2012 14:45,15.23809524,Work,Call,Boss,,Afternoon,Normal,1,0,0,,
12/8/2012 14:50,14.23809524,Work,Call,Boss,,Afternoon,Normal,0,0,0,,
12/8/2012 14:55,13.23809524,Work,Call,Boss,,Afternoon,Normal,1,0,0,,
12/8/2012 15:00,12.80952381,Work,Call,Boss,,Afternoon,Normal,0,0,1,,
12/8/2012 15:05,13,Work,Call,Boss,,Afternoon,Normal,1,0,0,,
12/8/2012 15:10,14.47619048,Work,Call,Boss,,Afternoon,Normal,0,0,2,,
12/8/2012 15:15,15.38095238,Work,Computer,Co-workers,,Afternoon,Normal,0,0,2,,
12/8/2012 15:20,16.76190476,Work,Computer,Co-workers,,Afternoon,Normal,1,0,5,,
12/8/2012 15:25,17.19047619,Work,Computer,Co-workers,,Afternoon,Normal,0,0,1,,
12/8/2012 15:30,17.67099567,Work,Computer,Co-workers,,Afternoon,Elevated,1,0,1,,
12/8/2012 15:35,16.71861472,Work,Computer,Co-workers,,Afternoon,Normal,0,0,0,,
12/8/2012 15:40,15.90909091,Work,Computer,Co-workers,#BAD76C-1,Afternoon,Normal,2,0,1,,
12/8/2012 15:45,15.90909091,Work,Computer,Co-workers,,Afternoon,Normal,0,0,1,,
12/8/2012 15:50,16.67099567,Work,Computer,Co-workers,,Afternoon,Normal,3,0,1,,
12/8/2012 15:55,17.38528139,Work,Computer,Co-workers,,Afternoon,Normal,3,0,1,,
12/8/2012 16:00,17.47619048,Work,Computer,Co-workers,,Afternoon,Normal,0,0,1,,
12/8/2012 16:05,17.42857143,Work,Computer,Co-workers,,Afternoon,Normal,1,0,1,,
12/8/2012 16:10,17.52380952,Work,Computer,Co-workers,,Afternoon,Elevated,3,0,1,,
12/8/2012 16:15,17.80952381,Work,Computer,Co-workers,,Afternoon,Elevated,0,0,0,,
12/8/2012 16:20,17.42857143,Work,Computer,Co-workers,,Afternoon,Normal,3,0,1,,
12/8/2012 16:25,16.04761905,Work,Computer,Co-workers,,Afternoon,Normal,2,0,1,,
12/8/2012 16:30,14.47619048,Work,Computer,Co-workers,#F27273-1,Afternoon,Normal,3,0,1,,
12/8/2012 16:35,13.9047619,Work,Computer,Co-workers,,Afternoon,Normal,1,0,1,,
12/8/2012 16:40,14.14285714,Work,Computer,Co-workers,,Afternoon,Normal,1,0,2,,
12/8/2012 16:45,14.85714286,Work,Computer,Co-workers,,Afternoon,Normal,0,1,2,,
12/8/2012 16:50,14.85714286,Work,Computer,Co-workers,,Afternoon,Normal,0,0,4,,
12/8/2012 16:55,14,Restaurant,Dinner,Girlfriend,,Afternoon,Normal,0,0,2,,
12/8/2012 17:00,13.9047619,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,1,3,,
12/8/2012 17:05,13.76190476,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,1,2,,
12/8/2012 17:10,13.80952381,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,2,3,,
12/8/2012 17:15,13.23809524,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,1,2,,
12/8/2012 17:20,14,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,0,2,,
12/8/2012 17:25,14.57142857,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,1,0,,
12/8/2012 17:30,14.95238095,Restaurant,Dinner,Girlfriend,#BAD76C-4,Evening,Normal,0,0,1,,
12/8/2012 17:35,14.19047619,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,2,3,,
12/8/2012 17:40,13.9047619,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,2,1,,
12/8/2012 17:45,14.04761905,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,1,2,,
12/8/2012 17:50,14.57142857,Restaurant,Dinner,Girlfriend,#F79635-2,Evening,Normal,0,1,4,,
12/8/2012 17:55,14.85714286,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,2,2,,
12/8/2012 18:00,14.95238095,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,2,2,,
12/8/2012 18:05,15.0952381,Theater,Movie,Girlfriend,,Evening,Normal,0,0,3,,
12/8/2012 18:10,14.85714286,Theater,Movie,Girlfriend,,Evening,Normal,0,2,2,,
12/8/2012 18:15,15.14285714,Theater,Movie,Girlfriend,,Evening,Normal,0,2,3,,
12/8/2012 18:20,14.66666667,Theater,Movie,Girlfriend,,Evening,Normal,0,0,2,,
12/8/2012 18:25,14.42857143,Theater,Movie,Girlfriend,#FAED23-2,Evening,Normal,0,1,4,,
12/8/2012 18:30,14.14285714,Theater,Movie,Girlfriend,,Evening,Normal,0,1,1,,
12/8/2012 18:35,14.47619048,Theater,Movie,Girlfriend,,Evening,Normal,0,1,4,,
12/8/2012 18:40,14.80952381,Theater,Movie,Girlfriend,,Evening,Normal,0,2,3,,
12/8/2012 18:45,14.95238095,Theater,Movie,Girlfriend,,Evening,Normal,0,0,1,,
12/8/2012 18:50,14.23809524,Theater,Movie,Girlfriend,,Evening,Normal,0,1,2,,
12/8/2012 18:55,14.76190476,Theater,Movie,Girlfriend,,Evening,Normal,0,1,4,,
12/8/2012 19:00,14.14285714,Theater,Movie,Girlfriend,,Evening,Normal,1,0,0,,
12/8/2012 19:05,14.23809524,Theater,Movie,Girlfriend,,Evening,Normal,0,1,1,,
12/8/2012 19:10,13.71428571,Theater,Movie,Girlfriend,,Evening,Normal,0,1,0,,
12/8/2012 19:15,14.19047619,Theater,Movie,Girlfriend,,Evening,Normal,1,1,1,,
12/8/2012 19:20,13.95238095,Theater,Movie,Girlfriend,,Evening,Normal,1,0,1,,
12/8/2012 19:25,14.42857143,Theater,Movie,Girlfriend,,Evening,Normal,1,1,0,,
12/8/2012 19:30,14.28571429,Theater,Movie,Girlfriend,,Evening,Normal,1,0,1,,
12/8/2012 19:35,14.42857143,Theater,Movie,Girlfriend,,Evening,Normal,0,1,0,,
12/8/2012 19:40,13.66666667,Theater,Movie,Girlfriend,,Evening,Normal,0,0,1,,
12/8/2012 19:45,13.28571429,Theater,Movie,Girlfriend,,Evening,Normal,1,0,0,,
12/8/2012 19:50,13.95238095,Theater,Movie,Girlfriend,,Evening,Normal,0,0,0,,
12/8/2012 19:55,14.47619048,Theater,Movie,Girlfriend,,Evening,Normal,1,1,1,,
12/8/2012 20:00,14.28571429,Bar,Drinks,Girlfriend,#BAD76C-4,Evening,Normal,1,0,0,,
12/8/2012 20:05,14.23809524,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,0,,
12/8/2012 20:10,13.42857143,Bar,Drinks,Girlfriend,,Evening,Normal,0,1,1,,
12/8/2012 20:15,14.23809524,Bar,Drinks,Girlfriend,,Evening,Normal,0,0,0,,
12/8/2012 20:20,13.57142857,Bar,Drinks,Girlfriend,,Evening,Normal,1,0,0,,
12/8/2012 20:25,14.66666667,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,0,,
12/8/2012 20:30,14.0952381,Bar,Drinks,Girlfriend,,Evening,Normal,0,1,1,,
12/8/2012 20:35,14.76190476,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,1,,
12/8/2012 20:40,14.33333333,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,1,,
12/8/2012 20:45,13.9047619,Bar,Drinks,Girlfriend,,Evening,Normal,0,0,1,,
12/8/2012 20:50,14.04761905,Bar,Drinks,Girlfriend,,Evening,Normal,0,1,1,,
12/8/2012 20:55,13.71428571,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,0,,
12/8/2012 21:00,14.52380952,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,1,,
12/8/2012 21:05,14.61904762,Bar,Drinks,Girlfriend,,Evening,Normal,0,0,0,,
12/8/2012 21:10,15.52380952,Bar,Drinks,Girlfriend,,Evening,Normal,1,0,0,,
12/8/2012 21:15,15.33333333,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,0,,http://www.ebookers.com/travel-blog/wp-content/uploads/2011/02/Clubbing-in-Ibiza.jpg
12/8/2012 21:20,15.33333333,Bar,Drinks,Girlfriend,,Evening,Normal,1,0,0,,
12/8/2012 21:25,14.28571429,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,1,,
12/8/2012 21:30,13.66666667,Bar,Drinks,Girlfriend,,Evening,Normal,1,0,1,,
12/8/2012 21:35,13.42857143,Bar,Drinks,Girlfriend,,Evening,Normal,1,0,1,,
12/8/2012 21:40,13.95238095,Bar,Drinks,Girlfriend,,Evening,Normal,0,1,1,,
12/8/2012 21:45,14.95238095,Bar,Drinks,Girlfriend,,Evening,Normal,0,0,1,,
12/8/2012 21:50,14.71428571,Bar,Drinks,Girlfriend,,Evening,Normal,1,0,1,,
12/8/2012 21:55,14.0952381,Bar,Drinks,Girlfriend,,Evening,Normal,0,1,1,,
