date,bpm,location,calendar_event,people,mood,period,zone,sighes,laughs,speech,notes,photo
12/7/2012 16:50,11.6,Gym,Yoga,Friends,,Afternoon,Normal,0,0,4,,
12/7/2012 16:55,11.41666667,Gym,Yoga,Friends,#F79635-2,Afternoon,Normal,0,0,2,,
12/7/2012 17:00,12.41666667,Dining Hall,Dinner,Friends,,Evening,Normal,0,1,3,,
12/7/2012 17:05,11.08333333,Dining Hall,Dinner,Friends,,Evening,Normal,0,1,2,,
12/7/2012 17:10,11.75,Dining Hall,Dinner,Friends,,Evening,Normal,0,2,3,,
12/7/2012 17:15,11.58333333,Dining Hall,Dinner,Friends,,Evening,Normal,0,1,2,,
12/7/2012 17:20,11.08333333,Dining Hall,Dinner,Friends,,Evening,Normal,0,0,2,,
12/7/2012 17:25,11.75,Dining Hall,Dinner,Friends,,Evening,Normal,0,1,0,,
12/7/2012 17:30,11.58333333,Dining Hall,Dinner,Friends,#EF4445-4,Evening,Normal,0,0,1,,
12/7/2012 17:35,14.2,Dining Hall,Dinner,Friends,,Evening,Normal,0,2,3,,
12/7/2012 17:40,13.51666667,Dining Hall,Dinner,Friends,,Evening,Normal,0,2,1,,
12/7/2012 17:45,12.95,Dining Hall,Dinner,Friends,,Evening,Normal,0,1,2,,
12/7/2012 17:50,11.18333333,Dining Hall,Dinner,Friends,#66A2D1-1,Evening,Normal,0,1,4,,
12/7/2012 17:55,11.2,Dining Hall,Dinner,Friends,,Evening,Normal,0,2,2,,
12/7/2012 18:00,13.31666667,Stadium,Football Game,Friends,,Evening,Normal,0,2,2,,
12/7/2012 18:05,14.68333333,Stadium,Football Game,Friends,,Evening,Normal,0,0,3,,
12/7/2012 18:10,16.43333333,Stadium,Football Game,Friends,,Evening,Normal,0,2,2,,
12/7/2012 18:15,14.63333333,Stadium,Football Game,Friends,,Evening,Normal,0,2,3,,
12/7/2012 18:20,14.93333333,Stadium,Football Game,Friends,,Evening,Normal,0,0,2,,
12/7/2012 18:25,15.03333333,Stadium,Football Game,Friends,,Evening,Normal,0,1,4,,
12/7/2012 18:30,17.4,Stadium,Football Game,Friends,,Evening,Normal,0,1,1,,
12/7/2012 18:35,18.4,Stadium,Football Game,Friends,,Evening,Elevated,0,1,4,,
12/7/2012 18:40,17.83333333,Stadium,Football Game,Friends,,Evening,Elevated,0,2,3,,
12/7/2012 18:45,16.33333333,Stadium,Football Game,Friends,,Evening,Normal,0,0,1,,
12/7/2012 18:50,15.13333333,Stadium,Football Game,Friends,,Evening,Normal,0,1,2,,
12/7/2012 18:55,14.6,Stadium,Football Game,Friends,,Evening,Normal,0,1,4,,
12/7/2012 19:00,14.26666667,Stadium,Football Game,Friends,#66A2D1-1,Evening,Normal,1,0,0,,
12/7/2012 19:05,15.5,Stadium,Football Game,Friends,,Evening,Normal,0,1,1,,
12/7/2012 19:10,14.63333333,Stadium,Football Game,Friends,,Evening,Normal,0,1,0,,
12/7/2012 19:15,16.43333333,Stadium,Football Game,Friends,,Evening,Normal,1,1,1,,https://sphotos-b.xx.fbcdn.net/hphotos-snc6/189973_4934118270565_1242063658_n.jpg
12/7/2012 19:20,15.86666667,Stadium,Football Game,Friends,,Evening,Normal,1,0,1,,
12/7/2012 19:25,16.86666667,Stadium,Football Game,Friends,,Evening,Normal,1,1,0,,
12/7/2012 19:30,15.33333333,Stadium,Football Game,Friends,,Evening,Normal,1,0,1,,
12/7/2012 19:35,15.73333333,Stadium,Football Game,Friends,,Evening,Normal,0,1,0,,
12/7/2012 19:40,16.53333333,Stadium,Football Game,Friends,,Evening,Normal,0,0,1,,
12/7/2012 19:45,17.6,Stadium,Football Game,Friends,,Evening,Elevated,1,0,0,,
12/7/2012 19:50,17.1,Stadium,Football Game,Friends,,Evening,Normal,0,0,0,,
12/7/2012 19:55,15,Stadium,Football Game,Friends,,Evening,Normal,1,1,1,,
12/7/2012 20:00,14.96666667,Stadium,Football Game,Friends,#FAED23-2,Evening,Normal,1,0,0,,
12/7/2012 20:05,15.06666667,Stadium,Football Game,Friends,,Evening,Normal,1,1,0,,
12/7/2012 20:10,16.53333333,Stadium,Football Game,Friends,,Evening,Normal,0,1,1,,
12/7/2012 20:15,15.83333333,Stadium,Football Game,Friends,,Evening,Normal,0,0,0,,
12/7/2012 20:20,15,Stadium,Football Game,Friends,,Evening,Normal,1,0,0,,
12/7/2012 20:25,14.36666667,Stadium,Football Game,Friends,,Evening,Normal,1,1,0,,
12/7/2012 20:30,14.26666667,Stadium,Football Game,Friends,,Evening,Normal,0,1,1,,
12/7/2012 20:35,14.33333333,Dorm,Party,Friends,,Evening,Normal,1,1,1,,
12/7/2012 20:40,13.8,Dorm,Party,Friends,,Evening,Normal,1,1,1,,
12/7/2012 20:45,14.33333333,Dorm,Party,Friends,,Evening,Normal,0,0,1,,
12/7/2012 20:50,15.2,Dorm,Party,Friends,,Evening,Normal,0,1,1,,
12/7/2012 20:55,16.3,Dorm,Party,Friends,,Evening,Normal,1,1,0,,
12/7/2012 21:00,17.23333333,Dorm,Party,Friends,#66A2D1-4,Evening,Normal,1,1,1,,
12/7/2012 21:05,16.36666667,Dorm,Party,Friends,,Evening,Normal,0,0,0,,
12/7/2012 21:10,16.56666667,Dorm,Party,Friends,,Evening,Normal,1,0,0,,
12/7/2012 21:15,16.36666667,Dorm,Party,Friends,,Evening,Normal,1,1,0,,
12/7/2012 21:20,16.66666667,Dorm,Party,Friends,,Evening,Normal,1,0,0,,
12/7/2012 21:25,16.76666667,Dorm,Party,Friends,,Evening,Normal,1,1,1,,
12/7/2012 21:30,16.03333333,Dorm,Party,Friends,,Evening,Normal,1,0,1,,
12/7/2012 21:35,17.63333333,Dorm,Party,Friends,,Evening,Elevated,1,0,1,,
12/7/2012 21:40,16.96666667,Dorm,Party,Friends,,Evening,Normal,0,1,1,,
12/7/2012 21:45,17.7,Dorm,Party,Friends,,Evening,Elevated,0,0,1,,
12/7/2012 21:50,16.73333333,Dorm,Party,Friends,,Evening,Normal,1,0,1,,
12/7/2012 21:55,16.06666667,Dorm,Party,Friends,,Evening,Normal,0,1,1,,
12/7/2012 22:00,14.73333333,Dorm,Party,Friends,,Evening,Normal,1,0,1,,
12/7/2012 22:05,14.6,Dorm,Party,Friends,,Evening,Normal,0,1,1,,
12/7/2012 22:10,15.76666667,Dorm,Party,Friends,,Evening,Normal,1,1,0,,
12/7/2012 22:15,17,Dorm,Party,Friends,,Evening,Normal,0,1,0,,
12/7/2012 22:20,15.96666667,Dorm,Party,Friends,,Evening,Normal,0,0,0,,
12/7/2012 22:25,16.46666667,Dorm,Party,Friends,,Evening,Normal,1,1,1,,
12/7/2012 22:30,15.56666667,Dorm,Party,Friends,,Evening,Normal,1,1,0,,
12/7/2012 22:35,17.8,Dorm,Party,Friends,,Evening,Elevated,1,1,0,,
12/7/2012 22:40,16.93333333,Dorm,Party,Friends,,Evening,Normal,1,1,0,,
12/7/2012 22:45,17.86666667,Dorm,Party,Friends,,Evening,Elevated,0,0,1,,
12/7/2012 22:50,16.23333333,Dorm,Party,Friends,,Evening,Normal,0,0,0,,
12/7/2012 22:55,16.26666667,Dorm,Party,Friends,,Evening,Normal,1,1,0,,
12/7/2012 23:00,16.03333333,Dorm,Party,Friends,,Evening,Normal,1,1,1,,
12/7/2012 23:05,16.3,Dorm,Party,Friends,,Evening,Normal,1,0,0,,
12/7/2012 23:10,17.36666667,Dorm,Party,Friends,,Evening,Normal,1,1,1,,
12/7/2012 23:15,16.83333333,Dorm,Party,Friends,,Evening,Normal,1,1,0,,
12/7/2012 23:20,15.86666667,Dorm,Party,Friends,,Evening,Normal,1,0,0,,
12/7/2012 23:25,15.03333333,Dorm,Party,Friends,,Evening,Normal,1,1,0,,
12/7/2012 23:30,14.83333333,Bar,Drinking,Friends,,Evening,Normal,0,0,1,,
12/7/2012 23:35,16.43333333,Bar,Drinking,Friends,,Evening,Normal,0,1,1,,
12/7/2012 23:40,16.56666667,Bar,Drinking,Friends,,Evening,Normal,0,1,1,,
12/7/2012 23:45,15.33333333,Bar,Drinking,Friends,,Evening,Normal,0,0,0,,
12/7/2012 23:50,14.46666667,Bar,Drinking,Friends,,Evening,Normal,0,0,0,,
12/7/2012 23:55,13.6,Bar,Drinking,Friends,,Evening,Normal,1,0,1,,
12/8/2012 9:00,7.714285714,Dorm,Sleep,Alone,#EF4445-1,,,,,,,
12/8/2012 9:05,7.571428571,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 9:10,7.904761905,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 9:15,7.904761905,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 9:20,7.857142857,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 9:25,7.476190476,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 9:30,7.952380952,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 9:35,8.333333333,Dorm,Sleep,Alone,#133F6A-1,,,,,,,
12/8/2012 9:40,8.523809524,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 9:45,7.904761905,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 9:50,7.761904762,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 9:55,7.761904762,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:00,8.047619048,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:05,8.19047619,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:10,8,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:15,8.047619048,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:20,8.142857143,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:25,8.666666667,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:30,8.857142857,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:35,8.857142857,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:40,8.80952381,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:45,8.333333333,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:50,8.333333333,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 10:55,8.333333333,Dorm,Sleep,Alone,#EF4445-2,,,,,,,
12/8/2012 11:00,8.333333333,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 11:05,8.238095238,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 11:10,8.142857143,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 11:15,8.333333333,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 11:20,8.333333333,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 11:25,8.476190476,Dorm,Sleep,Alone,#453A96-4,,,,,,,
12/8/2012 11:30,8.666666667,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 11:35,8.476190476,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 11:40,9.904761905,Dorm,Sleep,Alone,,,,,,,,
12/8/2012 11:45,10.9047619,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 11:50,12.28571429,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 11:55,12.33333333,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:00,13.28571429,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:05,13.0952381,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:10,12.95238095,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:15,12.66666667,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:20,12.66666667,Dining Hall,Brunch,Friends,#66A2D1-1,,,,,,,
12/8/2012 12:25,12.85714286,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:30,13.0952381,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:35,13.95238095,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:40,14,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:45,13,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:50,12.80952381,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 12:55,12.04761905,Dining Hall,Brunch,Friends,,,,,,,,
12/8/2012 13:00,12.9047619,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:05,12.9047619,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:10,13.57142857,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:15,13.66666667,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:20,13.95238095,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:25,14.28571429,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:30,14.42857143,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:35,14.52380952,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:40,14.23809524,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:45,11.9047619,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:50,10,Common Area,Project,Classmates,,,,,,,,
12/8/2012 13:55,8.142857143,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:00,9.761904762,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:05,10.80952381,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:10,12.19047619,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:15,11.9047619,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:20,12.66666667,Common Area,Project,Classmates,#133F6A-4,,,,,,,
12/8/2012 14:25,13.38095238,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:30,14.0952381,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:35,13.80952381,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:40,12.76190476,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:45,12.52380952,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:50,11.9047619,Common Area,Project,Classmates,,,,,,,,
12/8/2012 14:55,12,Common Area,Project,Classmates,,,,,,,,
12/8/2012 15:00,11.52380952,Common Area,Project,Classmates,,,,,,,,
12/8/2012 15:05,13.47619048,Common Area,Project,Classmates,,,,,,,,
12/8/2012 15:10,15.14285714,Gym,Workout,Friends,,,,,,,,
12/8/2012 15:15,16.9047619,Gym,Workout,Friends,,,,,,,,
12/8/2012 15:20,16.57142857,Gym,Workout,Friends,,,,,,,,
12/8/2012 15:25,16.57142857,Gym,Workout,Friends,,,,,,,,
12/8/2012 15:30,16.61904762,Gym,Workout,Friends,#EF4445-2,,,,,,,
12/8/2012 15:35,17.04761905,Gym,Workout,Friends,,,,,,,,
12/8/2012 15:40,17.19047619,Gym,Workout,Friends,,,,,,,,
12/8/2012 15:45,17.19047619,Gym,Workout,Friends,,,,,,,,
12/8/2012 15:50,17.0952381,Gym,Workout,Friends,,,,,,,,
12/8/2012 15:55,17.0952381,Gym,Workout,Friends,,,,,,,,
12/8/2012 16:00,17.0952381,Gym,Workout,Friends,,,,,,,,
12/8/2012 16:05,17.04761905,Gym,Workout,Friends,,,,,,,,
12/8/2012 16:10,16.80952381,Gym,Workout,Friends,#453A96-3,,,,,,,
12/8/2012 16:15,16.57142857,Gym,Workout,Friends,,,,,,,,
12/8/2012 16:20,16.33333333,Gym,Workout,Friends,,,,,,,,
12/8/2012 16:25,15.04761905,Common Area,Reading,Alone,,,,,,,,
12/8/2012 16:30,14.42857143,Common Area,Reading,Alone,,,,,,,,
12/8/2012 16:35,12.85714286,Common Area,Reading,Alone,,,,,,,,
12/8/2012 16:40,13.19047619,Common Area,Reading,Alone,,,,,,,,
12/8/2012 16:45,12.61904762,Common Area,Reading,Alone,,,,,,,,
12/8/2012 16:50,13.14285714,Common Area,Reading,Alone,,,,,,,,
12/8/2012 16:55,13.23809524,Common Area,Reading,Alone,,,,,,,,
12/8/2012 17:00,13.33333333,Common Area,Reading,Alone,,,,,,,,
12/8/2012 17:05,13.0952381,Restaurant,Dinner,Friends,,,,,,,,
12/8/2012 17:10,12.61904762,Restaurant,Dinner,Friends,,,,,,,,
12/8/2012 17:15,12.52380952,Restaurant,Dinner,Friends,,,,,,,,
12/8/2012 17:20,12.38095238,Restaurant,Dinner,Friends,,,,,,,,
12/8/2012 17:25,12.42857143,Restaurant,Dinner,Friends,,,,,,,,
12/8/2012 17:30,11,Restaurant,Dinner,Friends,,,,,,,,
12/8/2012 17:35,9.380952381,Restaurant,Dinner,Friends,,,,,,,,
12/8/2012 17:40,8.380952381,Restaurant,Dinner,Friends,,,,,,,,
12/8/2012 17:45,8.571428571,Restaurant,Dinner,Friends,#66A2D1-2,,,,,,,
12/8/2012 17:50,8.619047619,Restaurant,Dinner,Friends,,,,,,,,
12/8/2012 17:55,8.19047619,Restaurant,Dinner,Friends,,,,,,,,
12/8/2012 18:00,7.619047619,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:05,9.666666667,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:10,11.47619048,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:15,13.42857143,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:20,13,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:25,13.23809524,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:30,13.66666667,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:35,13.33333333,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:40,12.66666667,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:45,12.0952381,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:50,12.66666667,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 18:55,13.42857143,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 19:00,14.04761905,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 19:05,14,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 19:10,13.47619048,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 19:15,12.66666667,Common Area,Problem Set,Classmates,#EF4445-4,,,,,,,
12/8/2012 19:20,12.14285714,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 19:25,11.95238095,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 19:30,12.33333333,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 19:35,12.33333333,Common Area,Problem Set,Classmates,,,,,,,,
12/8/2012 19:40,12,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 19:45,11.57142857,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 19:50,12.61904762,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 19:55,12.9047619,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 20:00,12.66666667,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 20:05,12.0952381,Dorm,Hangout,Friends,#133F6A-2,,,,,,,
12/8/2012 20:10,11.9047619,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 20:15,12.66666667,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 20:20,12.14285714,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 20:25,12.0952381,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 20:30,11.66666667,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 20:35,12.38095238,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 20:40,13.28571429,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 20:45,13.80952381,Dorm,Hangout,Friends,,,,,,,,
12/8/2012 20:50,14.14285714,Dorm,Party,Friends,,,,,,,,
12/8/2012 20:55,14.14285714,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:00,13.80952381,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:05,13.76190476,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:10,14.85714286,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:15,16.0952381,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:20,16.61904762,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:25,16.42857143,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:30,16.33333333,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:35,16.9047619,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:40,17.04761905,Dorm,Party,Friends,,,,,,,,http://pongrus.com/image/data/Beer%20Pong%20Cups.jpg
12/8/2012 21:45,17.23809524,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:50,16.68398268,Dorm,Party,Friends,,,,,,,,
12/8/2012 21:55,15.74025974,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:00,15.54545455,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:05,15.51515152,Bar,Drinks,Friends,#453A96-1,,,,,,,
12/8/2012 22:10,15.66666667,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:15,15.21212121,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:20,15.93939394,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:25,16.25541126,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:30,16.9047619,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:35,16.71428571,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:40,17.0952381,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:45,15.52380952,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:50,14.23809524,Bar,Drinks,Friends,,,,,,,,
12/8/2012 22:55,13.04761905,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:00,13.76190476,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:05,15,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:10,16.07936508,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:15,16.98412698,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:20,16.83333333,Bar,Drinks,Friends,#EF4445-3,,,,,,,
12/8/2012 23:25,16.61111111,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:30,16.05555556,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:35,15.71111111,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:40,16.04444444,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:45,16.06666667,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:50,16.33333333,Bar,Drinks,Friends,,,,,,,,
12/8/2012 23:55,16,Bar,Drinks,Friends,,,,,,,,
12/9/2012 9:00,9.428571429,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:05,8.5,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:10,8.714285714,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:15,8.142857143,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:20,8.476190476,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:25,7.80952381,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:30,7.952380952,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:35,7.571428571,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:40,8.142857143,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:45,8,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:50,8.285714286,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 9:55,8.333333333,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:00,8.619047619,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:05,8.333333333,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:10,7.952380952,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:15,8.142857143,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:20,8.333333333,Dorm,Sleep,Alone,#EF4445-3,,,,,,,
12/9/2012 10:25,8.19047619,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:30,8,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:35,8.238095238,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:40,8.476190476,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:45,8.476190476,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:50,8.142857143,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 10:55,7.952380952,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 11:00,8.047619048,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 11:05,8.095238095,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 11:10,8.333333333,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 11:15,8.19047619,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 11:20,8.428571429,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 11:25,8.619047619,Dorm,Sleep,Alone,#133F6A-2,,,,,,,
12/9/2012 11:30,8.333333333,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 11:35,8.523809524,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 11:40,9.619047619,Dorm,Sleep,Alone,,,,,,,,
12/9/2012 11:45,11.61904762,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 11:50,12.61904762,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 11:55,12.38095238,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:00,12.38095238,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:05,12.61904762,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:10,13.04761905,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:15,13,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:20,13.57142857,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:25,13.19047619,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:30,13.47619048,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:35,12.66666667,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:40,13.38095238,Dining Hall,Brunch,Friends,#66A2D1-3,,,,,,,
12/9/2012 12:45,12.57142857,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:50,13.23809524,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 12:55,12.47619048,Dining Hall,Brunch,Friends,,,,,,,,
12/9/2012 13:00,13.38095238,Common Area,Project,Classmates,,,,,,,,
12/9/2012 13:05,12.85714286,Common Area,Project,Classmates,,,,,,,,
12/9/2012 13:10,13.80952381,Common Area,Project,Classmates,,,,,,,,
12/9/2012 13:15,13.42857143,Common Area,Project,Classmates,#EF4445-1,,,,,,,
12/9/2012 13:20,13.9047619,Common Area,Project,Classmates,,,,,,,,
12/9/2012 13:25,13,Common Area,Project,Classmates,,,,,,,,
12/9/2012 13:30,12.80952381,Common Area,Project,Classmates,,,,,,,,
12/9/2012 13:35,12.80952381,Common Area,Project,Classmates,,,,,,,,
12/9/2012 13:40,13.19047619,Common Area,Project,Classmates,#453A96-3,,,,,,,
12/9/2012 13:45,11.61904762,Common Area,Project,Classmates,,,,,,,,
12/9/2012 13:50,9.952380952,Common Area,Project,Classmates,,,,,,,,
12/9/2012 13:55,8.80952381,Common Area,Project,Classmates,,,,,,,,
12/9/2012 14:00,9.80952381,Common Area,Project,Classmates,,,,,,,,
12/9/2012 14:05,10.95238095,Common Area,Project,Classmates,,,,,,,,
12/9/2012 14:10,12.14285714,Common Area,Project,Classmates,,,,,,,,
12/9/2012 14:15,12.23809524,Common Area,Project,Classmates,,,,,,,,
12/9/2012 14:20,12.38095238,Common Area,Project,Classmates,,,,,,,,
12/9/2012 14:25,12.76190476,Common Area,Project,Classmates,,,,,,,,
12/9/2012 14:30,13.0952381,Common Area,Project,Classmates,,,,,,,,
12/9/2012 14:35,12.52380952,Common Area,Project,Classmates,,,,,,,,
12/9/2012 14:40,12.47619048,Common Area,Project,Classmates,,,,,,,,
12/9/2012 14:45,12.85714286,Common Area,Project,Classmates,,,,,,,,
